emp_id,review_link,review_title,review_rating,emp_info,review_time,pros,cons
empReview_24146035,/Reviews/Employee-Review-Glassdoor-RVW24146035.htm,Solid company to work for,4.0, Anonymous Employee,"Jan 10, 2019","I thoroughly enjoy my position at Glassdoor. The company is constantly making a deliberate effort to improve their processes and value proposition for their employees. For example, last year's pay increases across the board to right-size salaries after the company's purchase was an example of the company's heart being in the right direction.","There are growing pains as the company continues to evolve. These involve things like processes and comp plans (specific to sales). Also there is a thirst for new product development that is being addressed, albeit slower than the long-time employees (and customers?) would like to see."
empReview_7637233,/Reviews/Employee-Review-Glassdoor-RVW7637233.htm,Great Company,5.0, Anonymous Employee,"Aug 18, 2015","Love the work and the atmosphere here.  There is a wonderful sense of community that I felt from day one and the mission is clear.  Open communication is encouraged and valued.  Fitness classes, free lunch/snacks/drinks, location is great.",The only con I'm aware of so far is that the parking lot gets full.
empReview_11726902,/Reviews/Employee-Review-Glassdoor-RVW11726902.htm,SDR Mill Valley- A Sinking Ship,2.0," Anonymous Employeein Mill Valley, CA","Aug 29, 2016","The coworkers, dogs in the office, and free lunch are great. This used to be a great place to work a year ago and I believe that it has the potential to be that again.","1. Morale- What you are reading in previous reviews about poor morale on the sales floor is echoed by the SDR team. No one wants to be in the office due to the depressing atmosphere and it is shown by empty desks.

2. Management-  Managers are hardly ever in the office and offer very little support. They take long vacations and spend very little time with their teams. When they do spend time with their teams there is very little coaching.

3. Compensation- Comp is low compared to other SDR roles in the Bay Area. When this was pointed out in a previous review management defended the low pay as being close to the national average. Unfortunately rent and living expenses in San Francisco are nowhere near the national average and the sad truth is that most of the SDRs can barely afford to live on the pay even when they are hitting full quota. When I took this job it seemed like an okay income for a year but raises and promotions are hard to come in this role, you can make more doing the same thing elsewhere. 

4. Quota- Quota is high and it keeps going up. The team members who are hitting these quotas are working outside of work hours making it seem like this is obtainable and forcing others to do the same. Often there are factors outside of the SDR's control that affect ability to hit quota and SQLs are loosely defined and up to the individual rep discretion. Once you have a bad month it is very hard to make up for it and get back on track for promotion. 

5. Processes- It seems like every month new processes and regulations are rolled out and that upper management is trying to make their mark on the program by making unnecessary changes. The majority of these processes have been poorly executed, time consuming, and unnecessary. It just keeps getting harder to earn our measly income to (barely) pay the rent. 

6. Career Advancement- Unrealistic expectations were set for career advancement. My advice to people interested in joining the team- ONLY take this position if you are interested in joining the new business AE sales team. Any other position (including CSM, AM, marketing, PR, HR, etc) is basically unobtainable unless you are really lucky and stick around much longer."
empReview_20057191,/Reviews/Employee-Review-Glassdoor-RVW20057191.htm,Overall a pretty good place to work,4.0," Senior Software Engineerin San Francisco, CA","Apr 7, 2018","Culture is great. The people are what make the company, and everyone at the company was a pleasure to work with. Free lunch every day and a pretty relaxing office location in mill valley with an emphasis on wellness.","The compensation wasn’t the best, with several companies in the area paying several times more than what I was getting at GD. Some of the tech debt had no signs of ever going away, too."
empReview_7497290,/Reviews/Employee-Review-Glassdoor-RVW7497290.htm,This Company is AMAZING!!!,5.0," Sales Development Representativein Mill Valley, CA","Aug 7, 2015","Glassdoor practices what they preach. Super transparent and open about the things employees really care about. They welcome you in with open arms and make you feel like you are really apart of the company day 1. Trainers, managers, and veteran employees are always there to lend a helping hand.",There are no cons for Glassdoor
empReview_15790107,/Reviews/Employee-Review-Glassdoor-RVW15790107.htm,"Amazing opportunity, incredible people, some serious setbacks recently",4.0," Account Managerin Chicago, IL","Jul 7, 2017","Overall, Glassdoor is a phenomenal place to work and would be high up on the Best Places to Work list if they weren't the ones curating the list. I would highly recommend it to anyone considering joining. I would love to see some serious improvement on some tough issues, but what company is perfect? All things considered this place can be a great career accelerator. Come help us get to the next level! 

Pros:

- The people. 93% of the people you'll meet here are genuine, down to earth, kind, good natured, selfless, intelligent, and always willing to help. I've made some friends for life here. 

-Team culture. Largely a function of the wonderful people you'll work with, this is different than overall company culture, this is more about the culture that develops between the individuals you grind with, battling side by side with you day in and day out to get to your numbers. I know this is not applicable to every single team across the company, but all the front line managers that I know here in Chicago aim to develop a fun, winning, close knit team. We truly enjoy each others company, on and off the sales floor. 

- The mission. We're a late stage start up with significant funding from top tier investors that know what they're doing, a recognizable brand name in a large profitable market, and a unique product vision that I can sell knowing wholeheartedly it's in the best interest of my client to invest in us. Transparency, employee engagement, employer branding, diversity/inclusion  - this is the next frontier for companies that value healthy corporate cultures (and they should, based on research connecting employee satisfaction to productivity and bottom line revenue), whether employers like it or not. First it was free snacks, standing desks, and gym memberships - now it's listening to your employees and (at least creating the appearance of) genuinely caring what they have to say. 

- The opportunity. We are a high growth company and if you work hard, succeed in you role, and build authentic relationships with people - there will be opportunity for advancement. That doesn't mean it isn't difficult, you just have to be smart and intentional about how you craft your personal brand and position yourself when the time comes. I will say, the advancement process could use a healthy dose of transparency and over-communication. 

- Work life balance. This actually exists here. Need to duck out early at 2 one day? No problem. Want to take a week off for vacation (with proper notice)? Actually encouraged.  Need to leave work every day at lunch to walk your dog for an hour? Cool. As long as you are communicating your needs in advance and it's not impacting your results, you will have a flexible, understanding manager. 

- Senior sales leadership team. The senior sales leaders at Glassdoor are experienced, communicative, empathetic, and incredibly smart. I believe they have the genuine best interests of the sales team at heart, and I do believe in their vision. 

-Company values. This is subjective, but I'm proud to be part of an organization that strives to make a positive impact in the world.  Filing an amicus brief against the refugee ban. All the research & work we do around the gender pay gap. Making real strides for pay transparency helping working folks negotiate for higher pay. This stuff matters.","-Sales Operations in relation to comp/quota/books. We recently had some turnover in Sales Ops, and for the last 4-5 months the side of sales ops that deals with comp/quota/books has been pretty much a complete disaster area for the growth side of the business, if we're being brutally honest. Couldn't be any worse timing with the transition from FY17 to FY18 and new books/plans being created and rolled out. It's devastatingly demoralizing and unspeakably frustrating when the growth sales leadership team top to bottom either has no clue how sales ops is building books, quotas, and comp plans, or has no say in how they do it. How do you build a comp plan without knowing what quotas and books look like? You end up building a comp plan and sales flow that emphasizes retention, when the quotas actually require much more growth. What in the world is going on? When neither your manager, your director, or your SVP can't/won't give you a straight answer for months and months (the quarter was more than halfway over before we got our quota; we still to this day don't completely understand why we're getting paid out less on our deals than last year), its frankly unacceptable. When we ask about it, we get the response: don't worry it will all make sense eventually and in the meantime the bottom line is you have to sell more into your book than last year (even though there's a new sales motion and some people are struggling with basic living expenses while still hitting growth quotas). Accountability works both ways... If we couldn't give you a forecast for the quarter until more than halfway through, we wouldn't be employed here. If we couldn't explain why we didn't hit our target or why we lost a particular deal, we wouldn't be employed here. And yet we're supposed to be okay with a high degree of ambiguity ""because we're an agile start up."" That excuse for incompetence only goes so far before your top performers are inevitably interviewing elsewhere. I can tell you this - they don't want to. They want to believe in you, sales leaders. We're all looking to you to help us out of this mess, but you don't have much more time. 

-Sales ops issues aside, overall compensation is a slight con. Lower base and OTE compared to similar companies and similar roles. But in reality, b/c of the strength of our brand, you're actually more likely to actually hit your OTE than most smaller companies. 6 months ago, I would have told you it's a lock that you'll make up the lower base in more commission/bonuses. But the changes to the comp plan have made me seriously skeptical of the risk. It also remains to be seen whether the equity plan for recent employees will make up the difference. 

- SMB customer success. Cases take a full day to escalate from customer support to a customer enablement manager. Client emails us with urgent technical issue that requires resolution immediately, but the process takes 48 hours to resolve. AM's have very little visibility into who their assigned CEM is, what CEMs will or won't do, and who they should talk to when there's a problem with an account because CEMs + account assignments change on a quarterly basis it feels like. We get one presentation a year on this, but then in practice it all falls apart. I don't think the problem is the people, they're all great and strive to help to the best of their ability. It's the process and structure that truly boggles the mind. 

-Product performance. Without getting too detailed, some aspects of our products underperform compared to the market and often we struggle to justify ROI with customers. Help us by building a stronger product and improving the type of data we have access to that builds a successful partnership business case."
empReview_19287870,/Reviews/Employee-Review-Glassdoor-RVW19287870.htm,Great place to work... if you like small and scrappy teams.,4.0," Anonymous Employeein Mill Valley, CA","Feb 16, 2018","Glassdoor has a great CEO who is smart, empathetic, honest and charismatic. He is an engineer by training who is respected around the company, and that has made all the difference in terms of quality and thoughtfulness of our core products, and our great company culture. 

There is real work-life balance at Glassdoor, if you make a priority for yourself. I work from home 1-2 days a week to make the commute from the East Bay manageable, and management has supported that. I get my work done efficiently, and in 3 years have never worked a weekend -- aside from travel and 1-2 very unusual weekend fire drills. This is a company you can work at for years and have a great life doing so. 

As we've matured as a company, we're paying more attention to training and development, which is awesome. There are possibilities to move around within the company, and there are regular classes to pick up skills and grow as a professional. 

Glassdoor has a great brand, and that makes it fun to work here. People here feel like we are really helping people find a job they love, and that's more like a nonprofit than just another tech company. Glassdoor really has a soul as an organization, and I have learned a lot about culture and management from my time here. 

People are friendly at Glassdoor. Marin is a beautiful place to work. And the free lunch and video games really are great.","Most teams at Glassdoor are small. You might say they are starved for resources. My team hasn't grown at all in years, and it can be frustrating being asked to do more of the same year after year with no additional resources. If you're not in a part of the company that is growing today, it's tough to see a long-term career arc upward. 

In terms of benefits, there is no 401(k) match, would I would like to see happen someday. Otherwise, the benefits are great and management are constantly looking for ways to improve them, by surveying employees. That's great. 

Our headquarters are in Marin because of a historical accident, really.  Now we are split between Mill Valley and SF, because many sought-after job candidates simply aren't willing to work in Marin and have bargained for an SF office. That split isn't great for the company long-term -- we should clearly relocate either into SF so that people can commute in on transit, or into East Bay so people can actually afford to someday buy houses. There are no other top tech companies in Marin (putting AutoDesk aside) for a reason -- it's probably not a sustainable location for Glassdoor long term. 

We are in a very competitive industry and I'm hesitant long-term about our ability to grow and thrive as a company. We are facing intense competition, with larger rivals copying the best aspects of our product and ramping up their investments in marketing. It's a scary competitive landscape facing us right now."
empReview_14922016,/Reviews/Employee-Review-Glassdoor-RVW14922016.htm,SDR,5.0, Anonymous Employee,"May 4, 2017","Great company culture, management and leadership.","For this specific role, management could support the team transition into new positions internally, given that this is an entry level position. Sometimes promotion timelines are pushed to longer that promised and it's hard to stay motivated when there is no clear time for the transitions to take place."
empReview_4805191,/Reviews/Employee-Review-Glassdoor-RVW4805191.htm,GREAT Company to work for!!,5.0," Content Managementin Canton, OH","Aug 19, 2014",Wonderful growing company! It is exciting to see all the growth and changes that take place. Working from home is the best! Plenty of opportunity for growth if you are interested.   Good pay and benefits.,"When you are working from home, communication can sometimes be difficult."
empReview_9539992,/Reviews/Employee-Review-Glassdoor-RVW9539992.htm,Best decision in my career,5.0," in Mill Valley, CA","Feb 11, 2016","Company prospects are strong. Incredible business model and fantastic growth. CEO is humble, intelligent and compassionate. Leads by example. Great company culture.","Nothing specific, but of course the company is going from a transition from being super small and nimble to being a more established startup and is learning how to deal with that. Some people are finding the transition harder than others. But not a big deal."
empReview_15847723,/Reviews/Employee-Review-Glassdoor-RVW15847723.htm,Mixed feelings about working here...,3.0," Engineering Managerin Mill Valley, CA","Jul 11, 2017","The people here are amazing - always positive, genuine, honest, and open.
Totally love the vision of helping people find the jobs that fit their life.","The biggest downside, especially for engineering, is the career growth aspect and the ability to move fast towards technological advancements.

There is also a long way to become truly agile especially now that the organization has grown to a decent size. 

The expectation of people should work extra hours similar to being in a start-up does not really gel well with everything else that is not so start-up like.

The other downside has also been the location as the company is growing and it does not help much in hiring local talent."
empReview_20297356,/Reviews/Employee-Review-Glassdoor-RVW20297356.htm,"Great place overall, but my department was not what Glassdoor advertises as an employer",2.0," Anonymous Employeein Mill Valley, CA","Apr 25, 2018","Free catered lunch. Incredible spot in Mill Valley. Open PTO. Many teams doing things that are either bleeding edge or incredibly innovative, making it feel like everything you do, shows in how the business is growing.

CEO is energetic, down to earth, personable, and approachable. Had constant company wide conversations about the direction of the company, and then individual conversations with each department about how the direction impacts them.

Salary for the Bay Area was a little lower than average, but we were not located in San Francisco so most areas were more affordable. Medical/Dental/Vision benefits are 100% if you are single, but are about average if you have a family.","No 401k match. Next to no food near the office, in the event the catered food was awful or was a day there was no lunch. 

Certain teams have management stubborn to the extent of failure. I was brought in as an engineer assigned to re-architect a underpowered and aged environment, to make it scalable, sustainable, and efficient.

Every step of the way, road blocks from my direct manager included undermining my technical experience in lieu of their seniority, constantly assigning tasks that exceeded a 60 hour a week workload, was completely unorganized in assigning priority to tasks that were newly assigned every week.

For example, a task I was assigned to work on 2 weeks ago that was said to have the highest priority, was suddenly de-prioritized and had another task assigned in its place. However there was an expectation that I would still need to complete the previous tasks with the same sense of urgency, if not more. 

This made it nearly impossible to complete any project, and was told that I had an inability to complete tasks or assignments, which (in their opinion) was a display of poor performance on my behalf. This made it feel as though I should not believe in a work/life balance, and should not only spend time at work doing tasks/projects, but spend a significant amount of time at home doing the same. There was an ""always online"" mentality that stemmed through the team, and it made some of the team members feel completely exhausted in their position.

When trying to own a project or have a stake in decision making as far as architecture and technology used for items that I was directly responsible for, this was routinely made for me. My input was often dismissed, with the reasoning being I had not done my research or that I needed a thorough report written in order to even acknowledge my input as an item of discussion.

The executive management my team directly reported to often had completely opposing ideologies and opinions (versus my direct manager) on priority regarding my tasks, responsibilities, and the type of technology and architecture we should be/could be implementing to better the company. At my resignation, much of the ""issues"" that were reflect upon my performance, were in complete opposition to what I was directly told by the executive management of my team. It left me feeling a little lost, and as though the treatment in my current situation was personal.

I did not, however, see this sort of management or attitude on other teams. I do believe Glassdoor is an incredible organization to work for, that can provide ample opportunity to many different people. I do not, however, believe that my specific department is one of the successful areas of the business due to the aggressive management style that seemingly suppresses creative thought or individual input in their roles, duties, or ability to make decisions for the team."
empReview_4307233,/Reviews/Employee-Review-Glassdoor-RVW4307233.htm,Best company,5.0," Senior Software Engineerin Sausalito, CA","May 29, 2014","Glassdoor has an amazing culture. The overall energy in the company is encouraging, uplifting and rewarding. Left alone the amazing office, game room, gym, food, yoga, poker nights and all those perks. I love working here. Best company I worked at.",Nothing comes in mind so I guess none so far
empReview_8668984,/Reviews/Employee-Review-Glassdoor-RVW8668984.htm,great company - but it is getting more political,3.0, ,"Nov 17, 2015","Very smart people, hard working and respectful. Strong leadership & good technology. Product management could be improved","Watch your back if you are not in favor with the right manager/leader. There are some very tight workforce groups that require you to be ""in"" with that group - or else you will be on the outside of decision making and inclusion does not happen. Overall they live the transparency vision internally that is being publicly sold to employers. As they the company gets bigger (more employees and more offices), it will get even more political."
empReview_9721529,/Reviews/Employee-Review-Glassdoor-RVW9721529.htm,Good Company with lot of passionate people.,3.0," Lead Data Reporting Engineerin Mill Valley, CA","Feb 26, 2016","Great culture , people who are very passionate on what they are working for, Sr Management encourages great ideas. 
Healthy work life balance .",There are few  bad teams who lacks vision or leadership. Cannot hire good talent and going for cheap talent is hurting the company. They make it a big deal when your leaving company as if you are a traitor.
empReview_8216447,/Reviews/Employee-Review-Glassdoor-RVW8216447.htm,Growing Pains,4.0," Salesin Mill Valley, CA","Oct 7, 2015","Leadership - Every time you hear our CEO (Robert Hohman) speak you know he passionately believes in our mission and truly cares about employees at Glassdoor. His leadership is what makes GD tick. He practices what he preaches and is as transparent as can be with where the company is heading and what he believes are our biggest challenges are. I have never worked for an organization with a leader as visible and truly committed to the cause as Robert.

Colleagues - There are a lot of great people at GD. Since my first day here, people have been extremely friendly and welcoming.

Benefits - What you would expect from top tech company in Bay Area.","Really feels like we are in that awkward in-between stage as a growing company. I definitely don't feel as confident about the business as I did at the beginning of 2015.

We have also seen a lot of really great, smart sales people leave the org over the last 6 months and that can be disconcerting for the team.

Another challenge is we are first and foremost a consumer site with a mission dedicated to serve job seekers. This doesn't translate as well to our offerings to employers. We regularly work with clients who feel like we are blackmailing them or that GD is a ""necessary evil"" because of the employee reviews. These can be really hard objections to overcome because we have no control over content.

I also think our B2B products are not great. We have not seen anything innovative come through development this year and it feels like the products we do sell are not any different than what our competitors are doing. Results for clients vary greatly and we need to stop selling ourselves as a complete recruiting tool - we do branding really well (soft ROI), but are very inconsistent in helping get direct hires."
empReview_11330781,/Reviews/Employee-Review-Glassdoor-RVW11330781.htm,hoping for a change in the right direction,1.0," Account Executivein Mill Valley, CA","Jul 23, 2016","- Robert Hohman. Such an incredible leader and we all have passion for him as employees. He will always find time for you, which really says a lot. Don't think there's any leader that I'd want to fight for more then this guy here!

-My coworkers! So much talent at Glassdoor, great to have co workers that can teach you so much. On top of that, some of my best friends have come from this group. We enjoy each other in and outside of work, and everyone seems to have a great head on their shoulders. 

- Helped, and let, me grow as a sales professional.
     - sales training was top class. Sandler training is something I recommend everyone take. 
     - leaders find time to give advice on how to get both short and long term success.
     - company will let you run wild with an idea to see where it goes. Freedom to make a name for yourself.","Culture is shot. Lots of employees on the sales team are super unhappy, and losing their patience. 

Why?
- Nobody hits quota. Our targets are unattainable. Our books of business are saturated, and we're loosing more accounts by the day due to all the hiring happening in Chicago. 

- Nobody gets paid. Glassdoor is well below industry average (by ten's of thousands) when looking at OTE. Per my last note, nobody hits quota, so our pay is even lower compared to all the companies across the bridge in SF.

- Lack of coaching. The training is great when you start, and even in the first year it was good because manager had time for us. Now days, I find that all my coaching comes from my co-workers. And they're smart, which is great, but my managers who are suppose to be the sales experts have no time to invest in me bc we're so low on their priority list. Their focuses: hiring, forecasting, controlling teams that are way too big for their own good. 

- Company culture near gone. This is the most saddening one bc this was the one part that use to separate Glassdoor from all and above. Mill Valley is a ghost town. Everyone is so worked up about getting on a performance plan and wanting to get paid, that there's no time to smell the roses and enjoy each other like we once did. Additionally, our executive team is so focused on profitiability (which is great, and better then someone who isn't tracking that so closely) that it's taken a noticeable priority over investing in their own employees. I haven't had a team event or happy hour in the last 5 months. That's not the Glassdoor I know...."
empReview_15847114,/Reviews/Employee-Review-Glassdoor-RVW15847114.htm,Senior Software Engineer,5.0," Senior Software Engineerin San Francisco, CA","Jul 11, 2017","Start-up enthusiasm in the people, great technology stack, agile, laid-back work culture, appreciates your talent very well.","Not many cons except office is still small, and there are not enough meeting room on the site.  No food catering for SF office, but it works well so you get to try all different restaurants next door in downtown."
empReview_3874249,/Reviews/Employee-Review-Glassdoor-RVW3874249.htm,Fun and challenging place to work,5.0," Anonymous Employeein Sausalito, CA","Mar 14, 2014","- Disruptive technology/community that is changing the way users research and search for jobs.
- Proven leadership team with strong background and no egos.
- Culture and work environment is refreshing. Employees are really taken care of.","- Lack of meeting rooms and desk space, the new office move couldn't come soon enough.
- Sales processes need tightening up
- Vision & Product roadmap not quite clear enough"
empReview_13731118,/Reviews/Employee-Review-Glassdoor-RVW13731118.htm,Fun to Work,5.0," Senior Software Engineerin Mill Valley, CA","Feb 10, 2017","Free Lunch, Good engineering company. Believes in Engineers. Close to city but not in city. Talented co-workers.","Did not find very innovative, Engineering job is challenging but not very challenging. You learn new things but after a time it just remain the same learning curve becomes flat."
empReview_22973218,/Reviews/Employee-Review-Glassdoor-RVW22973218.htm,Highly political environment,2.0," Marketing Coordinatorin Mill Valley, CA","Oct 16, 2018","Glassdoor provides individuals starting out a great opportunity for learning how to operate at a very high caliber, use data to prove a point and take on challenging work.","The environment here is highly political. If you’re not having lunch with the right people, going to most social events or making the right friends, it will be difficult to climb the ladder here."
empReview_11900231,/Reviews/Employee-Review-Glassdoor-RVW11900231.htm,Sales - New Business,3.0," Anonymous Employeein Mill Valley, CA","Sep 12, 2016","The culture and people here are great. Overall, I think that Glassdoor is well positioned for longterm growth and success.","From a sales department perspective, there have been some serious struggles for the last several months (quarters?).  I think long term, these challenges will be resolved, but the short term pain is pretty acute and means that I'll fall well short of my on-target earnings.  Making a sliver your projected bonus check is rough and overshadows a lot of the great qualities of working here."
empReview_15827008,/Reviews/Employee-Review-Glassdoor-RVW15827008.htm,High impact work in a high growth environment,4.0," Directorin Mill Valley, CA","Jul 10, 2017","Smart, motivated colleagues
Executive team that is humble and willing to listen
Opportunity to have lots of individual impact
Still growing; an exciting time to be here
Supportive, collaborative culture where opinions are valued","Typical growing pains
Management adjusting to the challenges of running and leading a larger company
Staff turnover good for the long term, but challenging to transition through"
empReview_13286311,/Reviews/Employee-Review-Glassdoor-RVW13286311.htm,The mass exodus has begun,1.0," Salesin Mill Valley, CA","Jan 11, 2017","usual tech start up perks
smart and cool coworkers (extending beyond work friends) 
work outside of SF 
Dogs in the office","Leadership/management hasn't been listening to employees over the last 10ish or so months leading to many people questioning whether or not  the right people are in place to lead this company
Transparency is no longer a thing that exists as Glassdoor. Many people are informed of departures of coworkers weeks and months after the fact. No one has any idea in what direction the company is headed
We are now large enough to where ""changes"" don't happen overnight and are mostly long, drawn out processes that many of us don't get a chance to see through
People have been promoted into management and director roles just because of internal ties that has many of those scratching their head why and how it happened
Pay is terrible and to drive that point home our own tool confirmed it"
empReview_16006060,/Reviews/Employee-Review-Glassdoor-RVW16006060.htm,Great place to work,5.0, Anonymous Employee,"Jul 21, 2017","I have really enjoyed my time working at Glassdoor. I am surrounded by smart, kind people and it is a pleasure to work with them everyday. Great benefits. Lots of fun activities for employees outside of work. Wonderful lunches and great office space.",Changes made by management can be very quick and inconsistent.
empReview_11455703,/Reviews/Employee-Review-Glassdoor-RVW11455703.htm,Sad to see Glassdoor go downhill so quickly,1.0," Account Executive SMBin Mill Valley, CA","Aug 4, 2016","When I started at Glassdoor two years ago, there was an amazing company culture, especially amongst the sales org. I had a smart, strategic and motivating manager with a very tight knit team. I was motivated to come to work every day but also had the freedom to work from home, come in early, leave early and significant flexibility with my schedule. My manager trusted me to get the job done and with that, gave me significantly more confidence and motivation to perform for myself, my manager, my team and the sales org. I wasn't focused on quota, because with the support and confidence my team had in me, along with reasonable targets, hitting quota was challenging but realistic. When I would hit my quota or my team would hit our quota, we would always celebrate those wins. It was an awesome environment and I will forever cherish those days I had at Glassdoor. If I was writing this review one year ago, it would have been a 5 star review.","Essentially everything I mentioned in the Pros no longer exists on the sales floor at Glassdoor. My manager and director were promoted and I was assigned to a new team, manager and director. Very quickly, it was made clear by our director that the flexibility in our work schedule would no longer exist. We were not trusted to get the job done in a way that made sense for each individual, we immediately were given strict activity numbers to hit and an outline for what constitutes being put on a performance plan. This fostered an extremely stressful and cut throat environment that still exists today. While we have added essentially no new products since I've been with Glassdoor and hardly any increase in user traffic... Our quotas have doubled each year. Both years, leadership has come back to us and said that they ""messed up"" in calculating those quotas halfway through the year before making any kind of change to those numbers. While I believe my new manager was a great manager with good intentions, there are way too many reps assigned to one manager. With having to constantly report forecasts and because numbers were the main focus for executive leadership, all managers can really focus on is reporting leaving little time to build a team and individual bond with their employees. 

Needless to say, morale is extremely low. Quotas are way too high and salaries are way too low. People on your sales teams can only take so much. This has been going on for 7+ months. Leadership knows about it and has continued to drive extremely high quotas and activity metrics, constantly bringing in more sales bodies, cutting the books of business and limiting spend on small things like happy hours and team outings that build team comradarie and morale. The list goes on."
empReview_23791445,/Reviews/Employee-Review-Glassdoor-RVW23791445.htm,Marketing,5.0," Anonymous Employeein Mill Valley, CA","Dec 11, 2018","Great teammates, feel truly able to be myself and ""at home"" at work. It feels inspiring to know our work makes an impact.","Changes and rapid growth may lead to some uncertainty, but we have strong leaders at the helm"
empReview_4308448,/Reviews/Employee-Review-Glassdoor-RVW4308448.htm,A great place to work,5.0," Anonymous Employeein Sausalito, CA","May 29, 2014","Very open culture
Great office with great perks - unlimited vacation, free lunch, recreation room, kayaks
Flexible hours/Work from home if necessary
Feel like I always know what is going on with the company, no secrets","Communication between teams is sometimes difficult
Career path isn't always super clear
Could use more traning, which I think is getting a lot better with our new hires"
empReview_10069177,/Reviews/Employee-Review-Glassdoor-RVW10069177.htm,Great team and getting better,4.0," Sales Development Representativein Mill Valley, CA","Mar 28, 2016","Overall, the SDR role has been a wonderful experience.  I came into this job with a wide variety of experiences from college, and a bit of sales knowledge, but am leaving with a much better understanding of the talent space and sales.

Favorite part: The team and individuals themselves.  Every single person that is on the SDR team fits in with the culture, both in work ethic and personality.  I have a relationship with each one of my teammates that allows for new insights, perspectives, and multiple ways to think about our prospects/tactics to make our numbers.  I always feel supported, and that I can ask any of my teammates for help.  Work life balance has become a lot better, and the unlimited PTO is a main reason why I would love to stay with this company for a while.  

The work itself: It definitely can be a grind.  I think its pretty hard for any sales development role not to be.  But managers are getting better at creating games, and rewarding high call/email volume.

Development: A bit of a struggle towards the end.  We do trainings every Tuesday, and when I started a year ago, I thought they were pretty spot on.  I think the growth of the team has prevented this area of personal development as a lot of these trainings have been a bit basic and repetitive. Since a lot of individuals in the SDR role are newly out of college, I think it would have been helpful to use these trainings to discuss different roles in and out of the sales department, professional development skills (articles/sales blogs), or even hear from other managers and leaders within the company.  Learning about Sandler practices, sales tactics and news about whats happening in other industries that could help us prospect smarter.","What to take away:  With a lot of new hires came a definite change in team camaraderie and culture.  Doubling in team size meant new managers, trainings changing, and more individual tasks.  It can be easy to show up, do work and check out, which I know isn’t Glassdoor’s culture, but making sure to do team bonding activities as an SDR group regularly may be helpful to keep morale high in a repetitive role.  Promotion timelines were not originally set when I joined and individuals have been promoted between 9 and 14 months, which is a pretty wide gap.  Good news is that procedures like quota, qualification, and promotion guidelines (if anything happens when you are hitting above your number consistently) are becoming more solidified/clearer expectations."
empReview_30513490,/Reviews/Employee-Review-Glassdoor-RVW30513490.htm,Sales Manager,5.0," Sales Managerin Chicago, IL","Nov 21, 2019","The people here are incredible.  Amazing office culture, great company mission and vision. Tons of opportunity to learn and grow your career",Growing fast. Growing pains come with that.
empReview_14803614,/Reviews/Employee-Review-Glassdoor-RVW14803614.htm,"Fun, engaging, challenging",4.0," Anonymous Employeein Mill Valley, CA","Apr 26, 2017","You are given the opportunity to do great work with as much or as little supervision or guidance as you need.  Transparency is high and it really feels like you are being encouraged and empowered to make an impact.  It is an exciting time to be at this company, we are having fun and getting things done!","We have a lot to do and there is a lot of necessary change happening, does not work for everyone.  Some team members are wedded to the past and finding it hard to move on and look at things differently."
empReview_16121841,/Reviews/Employee-Review-Glassdoor-RVW16121841.htm,Frustrating: Such a Good company that can't get Over the Hump,2.0, ,"Jul 28, 2017","Free food, great wellness programs, social events, great middle management,. Company invests a fortune in having the best systems and outside training, and travel budget. Easy to prospect since company's can't ignore their profile. Your managers care about you if you put in  effort. There are a couple of easy wins/ one call closes every quarter. The company's concept of helping people find jobs they love is an easy one to promote every day.  At the end of the day, the idea is a heck of a great one that changed the game and made millions of people happy in their career.","Pay and product! Pay:  We gave what you said would work a try and even though personally I've been very successful, but I still see a lot of my peer's dejected and out.  This ""bonus"" system is unfair and a way for the company to with hold money until the end of the year. Add to the fact that you can hit your annual number and still not make our lower than average OTE, not good.

Majority of people still can't hit quota, unless we rob peter (next months pipeline) to pay paul, (whatever the gap is) and hurt pipeline.  You can make good money here in the higher tiers ( but still be underpaid compared to other ENT roles), however, it will take a lot of time to get there even if you're good  In the SMB teir since we a lot out of your control., and the org growing every year doesn't have numbers to a science.

Company always listens and addresses items,, unless the focus groups aren't saying anything, a lot still needs to be fixed. 

Product: we've relied so much on our content we haven't done anything impactful.  People are tired of posting jobs and hoping they get a good applicant, we should be doing more like our competition."
empReview_29598283,/Reviews/Employee-Review-Glassdoor-RVW29598283.htm,good company,4.0," Salesin Chicago, IL","Oct 3, 2019","- great benefits (hours, PTO, insurance, parental leave policy)
- amazing people, unlike any other. it's like working with all your close friends
- fun office events
- good sales tools to help you be successful","- pay is super below market
- accounts are all ripped through, blasting the same people over and over
- little to no training
- distant from HQ, no interactions with senior leadership
- cross functional teams all disconnected (sdr --> ae --> am)"
empReview_1565696,/Reviews/Employee-Review-Glassdoor-RVW1565696.htm,Moving so fast it's hard to keep up,5.0," Board Directorin Sausalito, CA","Jun 6, 2012","""Learn it all"" culture of highly motivated largely analytical folks.   Great business experience and judgment.  Huge opportunity.  Highly differentiated product.","Moves so fast it is hard to hang on, sometimes.  Pretty hardcore work environment, but full of respect."
